price,created_at,delivery_status
31.97,1628711193314,1
136.4,1626959010108,2
73.1,1629598651333,2
129.61,1626677509026,3
28.76,1632831272282,3
91.1,1630556624929,2
69.84,1633713759284,3
87.64,1633345796821,3
192.44,1632328067153,3
215.54,1621478473999,1
65.33,1627854160472,3
16.41,1629980734905,2
61.88,1630114962896,2
148.55,1627829595350,2
26.96,1625344830971,3
106.74,1628222040072,1
56.68,1625183757112,1
84.51,1626787323325,1
34.42,1625779922180,3
165.14,1624394815888,2
2.99,1629782533077,2
48.09,1631468133061,2
80.35,1624535137871,3
94.17,1632987428768,3
24.96,1625328688533,3
206.13,1624190431347,2
7.21,1620871556182,3
158.26,1623398394073,2
87.36,1633571564915,3
34.63,1623323080811,1
0.77,1625260733590,3
25.58,1620612230288,3
161.55,1622329511352,3
64.13,1622379028971,2
78.24,1622908930661,2
65.43,1630233967725,2
198.94,1626293900635,2
41.72,1632601061711,3
90.55,1628775370389,3
41.77,1633158025852,3
97.06,1630751639905,2
51.47,1624656567712,2
91.06,1628975391455,2
55.13,1630842957734,2
86.5,1629362081427,1
49.68,1627773507346,1
55.96,1623014353254,3
84.75,1621191869162,1
44.85,1632000384135,2
27.89,1624119179630,3
7.23,1622291305866,1
13.24,1620589166442,3
103.57,1630096693217,3
42.07,1627003637890,2
25.04,1633398510328,3
227.55,1629863172281,1
43.25,1621217779520,3
30.51,1631933257209,3
104.31,1627839346835,3
196.29,1633633293241,1
78.73,1633142624647,1
112.31,1630475688183,1
64.4,1632370621010,2
40.81,1624273992100,3
128.42,1631692567614,2
201.25,1620842018344,3
268.29,1629660362803,1
228.38,1623174602948,3
102.02,1625747172201,1
18.24,1621206568943,1
150.9,1623180989276,1
132.34,1622532725790,2
85.29,1624457128285,1
23.8,1628727549635,1
30.81,1625577584250,2
35.2,1620864101971,3
160.37,1627184046933,2
164.83,1621376357898,2
88.23,1623911449232,1
14.95,1627691727688,2
33.48,1632804259313,3
39.91,1633295041078,1
247.65,1624618628573,2
126.02,1629804436142,3
47.97,1623054255553,1
71.17,1622189144106,2
58.75,1620297238098,1
38.14,1633759123427,1
71.53,1620859707540,1
130.08,1627514641472,2
7.51,1626205943731,3
7.79,1633852132022,3
157.03,1630551004519,1
143.25,1621045223697,3
14.7,1629778519607,1
106.08,1629620052980,2
67.71,1622879636561,1
20.34,1625574173490,3
90.5,1622002665518,2
58.01,1624924064685,2
75.16,1629873385283,3
28.03,1631824714302,3
89.1,1628023763195,3
19.83,1624186851200,3
32.53,1630630852207,1
43.97,1633463871037,1
166.67,1627585239226,3
89.99,1625748693821,1
164.57,1632957129750,1
105.06,1625146873826,1
6.98,1620285047131,1
171.83,1619977430526,1
33.96,1622443628462,3
152.88,1621842127477,1
18.42,1628485951572,2
153.12,1632456705886,1
139.37,1627767874443,3
152.56,1621287097639,1
35.77,1626457620630,2
187.83,1623242199770,3
40.31,1627279166931,3
23.71,1622133779224,3
115.48,1622236715123,2
231.38,1629301804120,3
186.04,1624787055637,3
103.71,1629764660293,3
203.72,1622128089702,2
6.09,1623060499809,1
146.87,1628705759397,1
214.66,1631659943434,2
2.09,1621920822464,3
59.56,1627198765752,3
76.5,1625135152314,2
119.85,1633747037732,2
145.67,1626751744899,2
130.64,1632172870933,1
130.21,1626320789517,2
167.0,1627127543760,3
154.79,1619999912923,3
39.16,1623583300669,1
125.98,1629606318291,3
166.9,1628977463766,1
21.02,1620365732827,2
40.5,1625879191218,1
102.31,1626424501538,2
12.48,1623018290259,1
198.57,1622935824070,1
96.48,1630159411921,1
50.41,1620973803084,2
128.05,1629493002827,3
25.94,1631140456801,1
93.6,1625748819760,1
90.53,1629061597687,2
83.94,1623041953781,3
70.47,1620283126807,2
152.48,1630222213290,2
63.75,1629877674695,1
10.63,1629458147441,1
129.21,1621545575995,2
16.78,1623723490682,1
136.38,1625590376465,2
171.89,1628616611501,1
114.99,1629466377354,3
184.45,1628725095464,1
142.59,1624102310057,3
230.29,1624815464568,1
54.26,1630612825786,3
82.08,1627134706005,1
100.52,1620737842602,1
193.16,1624524214712,3
138.53,1620776588649,1
73.85,1631431121762,3
81.16,1623382873763,1
311.71,1624540910474,1
195.71,1630326455920,1
35.37,1624149384029,3
1.04,1629305466761,1
86.01,1624239181878,3
166.67,1628132619578,1
134.96,1623883174370,2
144.29,1632804148111,3
94.6,1632748513826,3
62.34,1620776846604,1
164.85,1626650768941,1
191.5,1624371359980,1
18.29,1624995995722,3
177.06,1622787385015,3
45.28,1620826480330,1
94.72,1620825119344,1
180.11,1632376045809,3
77.08,1631628574642,3
74.05,1629263083375,1
71.99,1623962922199,2
95.46,1629865495820,1
162.47,1620243281799,2
23.18,1627201350472,1
83.93,1630252634540,2
61.33,1627342922238,3
76.18,1630290911307,2
55.18,1621126717315,1
138.87,1621544995257,2
40.16,1629188485795,3
15.42,1622700943759,1
7.56,1630597565529,3
165.87,1622171036665,2
133.18,1630307603581,1
11.4,1627634608984,3
38.79,1626416602585,2
164.82,1627122167780,1
69.42,1633791580108,1
235.64,1631709509099,3
17.08,1625064596287,1
81.97,1626209604631,1
187.11,1621539100326,3
2.44,1631317920520,1
0.73,1630583811505,2
9.51,1628879100233,2
46.47,1621311398280,2
38.78,1631939152361,2
88.11,1622764801211,1
126.49,1622966430310,2
9.66,1622875362675,1
28.02,1628720632451,1
172.26,1632586778927,1
34.34,1628589947309,2
166.78,1622427723376,1
5.53,1621807797225,1
158.81,1628074977811,2
111.56,1623493752059,3
197.08,1622483007952,3
74.1,1628333025239,1
88.1,1631577902612,2
85.91,1627897314882,3
115.72,1629145956428,3
85.46,1629071022913,3
3.34,1626609030853,2
17.42,1630842913662,1
26.93,1629858427194,3
84.22,1624048345041,3
32.54,1626415326326,1
100.02,1625767435282,1
74.05,1632439532354,2
27.14,1627240071941,2
66.89,1623824467895,1
227.97,1621210189894,1
27.84,1628572338932,3
143.96,1628037130231,2
275.46,1632209994573,1
39.71,1620171373827,1
31.2,1629117512163,2
107.78,1623152296344,3
153.19,1626431184566,1
172.57,1627910483953,2
105.8,1625741103903,1
95.28,1624832816403,3
81.77,1623184805212,3
71.43,1620799754561,2
228.82,1626876140351,3
43.63,1632940021463,3
81.08,1621621057482,3
90.94,1632219922011,1
72.91,1628630890057,3
12.57,1620824166211,2
92.92,1627587037237,1
32.22,1628188628258,2
29.9,1620425199342,3
48.22,1626534037869,1
88.78,1631929063092,2
59.87,1630451125031,1
33.99,1629777515706,2
22.69,1626059083902,2
44.5,1626924702814,3
64.55,1626795671888,1
95.58,1626835457082,3
182.01,1623261424166,2
111.96,1620320336675,1
48.69,1621279377565,1
63.52,1628925080295,2
41.21,1626739796324,1
91.67,1628687179380,3
79.35,1624449568336,1
135.8,1628670294382,3
38.03,1627659338098,3
39.33,1627476295198,1
34.18,1623254490736,1
164.26,1620131473671,2
79.27,1622388115932,1
46.6,1622649232924,1
6.95,1633440023195,1
64.17,1631954624383,1
186.84,1621768391314,2
39.37,1632923544560,2
150.27,1626012923588,1
71.11,1626789217721,1
80.33,1633185298120,3
62.81,1630902575738,1
56.69,1627150962986,1
121.61,1629979937948,3
113.1,1629561311913,3
27.04,1631184890217,1
144.81,1622071563584,1
35.37,1633759974971,2
34.58,1630446819326,1
107.11,1632154674930,2
96.43,1632622175254,2
127.09,1624660342325,2
47.45,1627656379306,3
160.34,1631194752934,3
35.35,1626018518359,2
141.27,1626226075866,1
64.82,1622286928002,2
46.08,1625975749123,1
15.94,1630553361566,2
93.29,1628178693370,2
25.69,1631025705035,1
16.18,1624177663972,1
27.41,1631101235653,2
34.39,1621362544612,2
58.84,1626104383624,3
130.85,1632074595040,3
49.34,1623911088029,1
37.79,1624295823243,3
112.34,1624218094374,2
127.6,1624487560748,3
53.23,1626842601215,1
37.95,1627945188640,1
88.5,1629518244771,1
36.32,1621369491872,1
90.5,1627967529625,1
125.84,1620873874741,2
153.81,1622871768670,2
73.8,1622956614418,2
101.64,1621444043731,3
80.26,1626298788456,2
124.93,1622318746503,3
99.92,1629104727195,3
10.79,1630015325355,1
24.38,1626639338632,2
126.97,1620378969772,2
94.46,1625378911244,1
128.33,1624388379733,2
40.25,1620526012655,1
18.5,1620857198866,2
89.85,1626999913823,2
8.6,1620942803376,1
179.59,1622333241463,2
37.69,1621417952726,3
223.99,1631710615346,1
283.35,1623825232311,2
154.54,1627480861744,1
90.59,1621270733248,3
67.74,1627174979610,1
57.08,1633710948044,1
32.03,1632445931971,1
172.73,1630637398893,1
111.47,1625526891790,2
138.0,1627937271176,3
122.78,1625714929378,1
126.07,1630249329399,1
117.49,1627541346490,3
24.4,1625510577213,1
17.85,1628525106926,2
103.18,1621570140362,2
22.92,1625048269700,1
115.18,1633374624845,3
118.04,1631737870530,2
142.2,1624443400257,2
95.15,1632183665236,1
181.41,1623944184202,3
110.26,1620421971381,2
37.52,1622631698676,3
58.47,1632344180960,1
38.19,1623713996925,1
61.63,1623394857865,1
69.37,1623733121624,2
0.67,1631232885441,3
105.02,1626456914105,3
16.97,1628819148027,1
41.72,1631723064306,2
105.82,1632821641810,1
104.64,1630466722022,1
138.52,1633666622329,3
113.2,1624431341557,1
24.51,1633851698611,1
57.38,1624740056976,2
139.01,1622498330570,2
24.35,1631879233256,3
0.17,1632345636624,2
62.32,1632891128405,1
58.21,1627578942576,1
282.61,1624521097112,3
185.05,1624522285815,3
1.52,1633821357965,3
46.07,1631431411594,3
215.43,1631067926075,2
11.25,1624714421848,1
118.73,1624983416198,3
161.47,1630881155829,1
209.98,1632350681721,3
25.64,1619973989135,2
3.59,1630365632467,2
43.95,1621834842618,2
70.89,1621934975257,2
173.2,1628286475646,3
32.99,1633268844809,2
183.42,1628099446981,3
2.19,1629443217933,1
97.32,1626839425230,3
169.93,1631629403972,2
71.16,1630783092451,2
64.53,1620932417884,3
135.75,1620670973544,1
41.16,1625475892574,3
135.04,1625341247274,2
32.92,1621257179436,3
217.08,1631043400746,3
65.5,1627677023979,2
89.34,1621496254332,2
30.81,1631433589910,3
114.26,1627306626388,1
14.13,1625619856803,3
46.55,1629360172590,2
132.02,1621059163579,1
147.29,1630776390903,3
22.85,1622893833557,1
84.14,1630313447370,3
65.0,1627469656752,2
34.27,1623232829691,1
59.44,1633722140816,1
116.93,1626117047927,3
126.98,1620185042032,1
140.26,1633213482284,3
134.02,1630801611286,2
162.23,1627754431057,2
52.72,1626281840993,2
176.9,1624412524780,1
1.9,1621348430576,2
38.48,1622503115536,2
43.01,1622012164389,2
39.22,1625820572747,1
148.51,1622294680582,3
124.71,1633180034585,2
123.98,1623632583093,1
179.71,1629634686928,3
27.11,1621403973559,2
50.73,1626746831308,3
72.91,1624668496956,2
167.56,1626311182146,1
118.9,1633543191703,2
205.54,1620803701510,2
104.06,1625209911215,3
79.33,1630597346104,2
23.62,1633125183220,3
68.8,1624362983314,1
124.68,1624181169951,1
53.8,1624299908940,2
136.05,1629440954435,1
13.16,1627474377537,2
77.42,1620586746585,2
151.81,1625513153494,1
117.53,1628914491716,2
102.34,1620073415173,1
95.98,1624551516913,2
113.14,1621477798195,1
290.24,1621544243875,2
108.39,1621972473361,1
11.42,1626789822471,2
94.37,1625342451057,2
194.28,1631345190650,2
185.52,1632674316210,1
0.57,1620678591445,2
51.38,1629379461726,1
48.2,1628990351532,1
22.6,1625446725327,3
137.98,1626193405774,2
10.68,1624678401282,2
66.76,1622368818526,2
209.1,1625596353255,3
82.53,1624737365143,1
81.32,1624867228706,2
84.79,1633902364707,2
0.56,1625841583125,1
70.52,1621403057516,1
24.9,1623890001797,1
85.82,1621089240067,3
49.53,1621710025411,3
56.57,1622655809483,2
28.91,1623061960402,2
17.64,1626215626775,2
8.26,1628745733348,1
76.59,1625713420775,2
108.36,1621402009551,3
137.25,1627364960022,3
45.52,1631776454490,1
7.76,1620319748542,2
211.63,1631734208261,1
150.78,1628982585918,3
141.05,1626809943912,3
20.46,1620241463864,1
107.35,1633700971355,1
4.49,1625827116256,3
63.55,1622882701649,3
89.93,1620554933697,1
27.17,1627888582635,2
45.9,1629080877296,1
54.93,1630453946917,2
4.3,1633198081990,1
76.43,1628448753138,2
43.18,1622929900272,2
74.36,1628396573444,2
41.8,1627919572169,2
142.93,1622590972182,3
137.1,1631719991385,1
78.59,1621894152932,1
181.79,1621476800140,1
215.53,1631289052140,1
59.54,1621129164029,2
42.81,1628229824779,2
45.63,1621934267508,1
32.11,1627382130343,3
21.24,1623010603922,2
111.09,1629142295908,3
53.21,1625088865488,3
90.92,1626604652583,1
78.5,1627517322925,1
8.68,1628327724005,3
353.01,1622250982860,2
107.79,1628023314265,3
54.33,1620749921842,1
95.35,1624075481108,3
59.21,1629963328641,2
113.49,1624799045637,1
98.76,1623847294472,1
2.03,1632478935379,3
26.5,1621517227184,1
24.84,1622866295229,2
25.85,1620721200573,3
87.78,1623193637161,1
61.89,1623604460079,1
115.21,1629080244362,3
207.24,1629312186713,3
31.68,1620134105659,3
160.64,1633911691044,1
70.51,1625788707924,1
75.85,1623375555383,2
142.98,1622515694725,2
52.84,1621573957463,1
192.85,1627328220361,1
7.62,1632419689157,3
54.7,1630780041350,1
162.83,1622413108876,3
55.44,1631753289530,2
44.41,1628684513105,2
21.44,1623977573650,2
162.72,1631956398141,3
72.88,1627318476935,3
38.8,1625331693420,1
156.66,1629750260031,2
0.03,1624042237340,3
106.13,1622996132621,1
108.02,1631167119614,1
80.5,1632907513213,1
118.19,1633292079980,3
2.14,1628464089257,3
13.94,1628383694047,1
0.73,1624080381777,3
48.87,1633679853790,3
248.08,1622134302852,1
8.37,1627065358588,1
66.28,1620383712414,3
3.4,1629218410656,3
102.33,1633403597460,3
76.49,1629089825151,1
150.78,1626176763838,1
35.14,1622093612960,3
59.86,1628639122525,3
31.27,1630129977379,1
189.77,1626420892726,1
18.83,1633522773695,1
258.47,1632034859160,3
25.73,1622423878707,1
113.46,1621798840041,3
37.14,1622517273008,3
113.05,1620579555192,1
51.41,1624426775626,2
99.96,1633421305712,3
8.71,1626219055254,3
61.86,1624759587510,1
138.45,1621224423004,3
29.86,1622965573164,1
100.76,1623551834954,2
84.06,1623450785102,1
127.11,1630187760884,1
3.9,1626215883538,1
110.16,1628100551709,3
102.78,1624388136270,1
47.36,1624443523702,2
132.55,1632739440748,1
40.55,1626663144638,3
32.99,1627890504025,3
55.39,1631268413910,2
61.14,1629077786255,1
0.71,1626029204472,3
9.14,1622540558164,3
86.87,1627906486500,1
43.27,1627513372986,1
29.96,1625204865633,1
3.25,1624645623985,2
30.46,1622085928298,3
111.51,1628453613171,2
112.79,1628665149290,1
54.22,1623108357076,2
83.09,1633376946501,3
24.0,1620948480873,1
58.8,1624657903251,2
89.91,1626260555111,3
84.16,1624106779044,3
48.53,1632400657503,1
22.06,1626340463314,2
16.08,1620715325812,1
146.85,1624778254065,1
221.31,1633681985853,1
56.74,1631031920473,2
97.29,1623865701613,2
84.42,1624849863501,2
121.97,1630834259707,2
145.06,1632763280034,3
69.41,1633807632053,3
104.88,1632514235489,3
34.36,1632815602092,2
1.83,1633250046391,1
70.85,1623036783635,3
115.82,1623841314978,2
95.56,1622117368028,2
28.87,1625589745202,3
9.77,1632224361761,1
69.14,1633332233384,2
90.83,1621658471907,1
77.05,1623987795839,1
77.97,1624291308370,2
12.98,1632430836710,1
7.89,1625868985758,2
114.39,1624363022970,2
185.22,1629119828698,2
122.21,1621296858070,3
153.92,1628153437621,1
137.83,1630646564564,1
2.69,1623034389754,3
165.61,1626904954920,3
158.96,1621733587938,3
76.99,1633925484186,3
199.2,1620714623303,2
47.58,1623979874330,1
66.09,1631869867893,3
155.7,1623324115165,1
52.92,1631121198859,1
130.94,1630009719512,2
17.08,1629594080085,1
1.89,1620122666646,1
72.81,1631553690367,3
134.43,1625076850044,2
175.1,1624995865481,1
3.41,1620392560749,3
23.46,1620770300060,3
47.86,1624051729086,2
173.67,1620360241842,3
48.77,1632477923725,3
74.84,1630569513404,2
242.27,1624163592480,2
19.07,1631192622916,3
135.23,1633226334661,1
99.86,1623288894931,3
83.25,1629529087841,2
100.35,1629368347047,2
256.95,1633868033531,2
139.77,1626394028109,1
84.2,1623146391798,2
79.84,1620978359663,3
93.14,1626019342893,3
204.78,1620108454428,2
10.13,1624600079363,1
57.05,1624472118610,1
113.86,1623142761639,1
131.58,1633111028948,3
105.95,1620502781760,2
45.7,1629245809698,2
5.49,1630644932956,3
63.7,1620590744578,2
99.57,1621046153962,3
144.89,1627323647410,1
181.63,1627735544910,1
93.1,1631379225119,2
5.25,1622084695129,2
110.38,1619857711780,2
9.74,1630405126524,2
99.54,1628828527547,1
12.86,1622172265000,2
83.98,1631225177110,2
112.47,1623652219875,3
277.98,1627997999118,2
213.38,1628933161209,2
34.86,1630594039086,3
91.45,1619942594913,3
7.65,1629186685922,3
96.77,1626788107104,2
6.98,1624547818132,2
73.02,1628338376869,2
56.63,1627978303965,3
124.83,1627297736410,2
112.62,1632468718734,2
123.12,1628235845113,3
164.76,1627235781566,2
18.44,1629700678630,3
62.3,1630829860812,1
86.02,1628672993262,3
294.02,1624260896178,2
69.21,1624049652169,2
153.93,1621100728962,3
39.87,1631455641471,3
2.61,1624014649262,3
110.6,1633583807124,1
230.3,1622035787117,1
45.92,1624216864967,1
111.31,1626089818568,1
195.14,1624514508897,1
50.31,1623728297235,3
158.81,1623197526778,1
224.7,1633907682480,2
71.48,1627790964548,1
260.4,1621547937138,2
58.11,1625606621988,3
66.21,1622124775578,2
75.75,1624437905518,3
190.48,1629391874144,2
200.46,1633153206582,2
80.7,1622580405570,2
77.03,1631969954056,1
67.98,1633708680274,3
231.99,1628611958335,1
80.55,1629382964782,1
3.64,1633743919537,2
78.58,1626612708207,3
79.8,1621942243096,3
9.83,1620445421983,1
50.39,1633542478859,1
136.72,1626934632044,3
115.38,1626074510910,1
37.59,1625737787302,3
2.47,1633197252221,1
105.41,1628478605515,2
74.99,1621062500506,2
8.32,1625841124600,1
16.85,1625718514583,3
29.25,1631694062954,3
73.48,1621414557090,1
86.2,1624559866116,2
57.18,1623116648883,3
57.17,1621367011417,2
65.03,1624637776066,3
99.58,1626394853384,3
150.79,1627864909659,3
18.66,1624445993797,3
133.89,1633247076395,2
157.43,1622953366768,2
59.14,1625575672611,3
65.49,1631048910329,1
11.43,1626150740628,3
110.63,1624779308804,1
130.38,1622838921028,2
72.91,1633913581254,1
55.47,1624757526256,2
187.55,1625619661401,2
100.78,1627111199727,1
96.38,1620787035032,2
17.86,1632834730520,2
6.03,1627146151189,2
83.2,1627902133540,1
35.77,1630853922693,1
30.07,1621676842059,3
34.82,1621507647470,3
68.54,1631102570548,3
109.3,1624792034559,2
124.65,1628792480331,3
75.83,1633676080402,3
133.45,1623610246053,1
18.9,1628014848122,3
68.04,1629531875425,3
134.82,1633935878269,2
166.11,1633437994795,1
61.24,1620588462210,2
69.99,1621076738328,1
32.33,1633805135633,1
143.47,1625058655022,3
34.37,1622127786581,2
60.96,1627906738677,2
11.04,1626769473547,1
86.12,1622859322403,1
155.08,1632268009820,2
46.44,1631510665271,1
64.65,1632780399846,2
24.69,1631649237371,1
69.12,1622483844212,2
17.43,1619875339394,2
9.97,1631210950094,2
56.21,1628126151197,3
164.4,1627714446881,1
10.22,1625289100004,1
80.69,1627662470680,3
166.02,1622024421169,3
130.06,1628403599019,1
96.81,1626768412299,3
120.24,1627893264345,1
48.39,1630766256221,2
89.66,1622304949481,2
114.01,1631112686560,2
18.09,1632078221207,3
137.17,1623824177174,1
146.92,1632324709796,1
83.14,1624225176187,1
51.09,1626871242939,1
71.47,1620737024766,1
61.05,1628099023112,1
100.79,1623926942429,3
197.76,1623645763829,3
32.34,1626470610474,3
28.32,1620025541275,1
66.0,1620570368049,1
81.43,1626815581968,2
12.87,1629466796123,1
16.52,1631728235056,3
174.42,1620543409504,3
78.87,1627043997259,1
90.67,1633641992391,2
6.97,1628787300227,2
144.04,1632360716614,1
8.15,1620411335789,3
84.26,1630940103874,1
48.65,1633634140576,2
3.84,1628898386878,3
60.74,1626681854974,1
144.39,1629185430015,2
147.78,1623092468636,3
60.53,1630644762271,3
55.35,1629616487859,3
47.98,1625418685338,2
27.82,1621204748287,2
24.37,1621467092459,2
100.86,1625444828120,2
207.43,1630125593144,2
77.56,1628739627187,1
190.26,1630754015210,2
82.0,1633465303085,2
116.5,1631228316826,1
124.4,1626203042492,1
115.72,1624762745291,3
148.07,1632230626472,3
84.7,1627268087021,1
193.75,1628822799285,1
41.69,1627428385690,2
94.37,1629561146079,1
42.04,1623209548339,3
264.98,1632461229667,2
171.81,1623879181250,2
168.17,1629436904704,3
38.37,1624809467608,3
45.43,1629287824807,3
27.53,1620007776376,1
111.68,1630917592220,1
206.96,1623832183477,3
82.16,1630834632275,3
145.69,1630768175537,2
86.47,1630934059286,1
118.3,1633104653017,3
69.3,1628354987160,2
17.53,1621433200218,2
157.91,1622245243081,2
127.84,1631114338476,1
24.74,1627642145845,3
0.99,1620019903290,3
146.52,1625532161947,3
149.88,1632134475673,3
79.01,1624392534626,1
150.99,1620222136191,1
231.94,1629452014449,2
67.53,1627718258411,3
139.06,1630536975097,1
138.12,1622677809189,1
134.08,1631115049160,2
112.06,1626498738105,1
121.86,1626235308018,2
165.31,1624177778501,3
36.37,1629042806700,2
30.89,1633043571519,2
49.49,1622970882122,1
48.43,1627936401092,2
94.69,1633080189804,1
134.2,1632257589758,2
149.3,1625465509145,3
26.38,1620157526922,2
44.79,1626798030667,1
116.35,1620018482674,3
48.06,1627016129891,2
18.89,1628651088502,2
103.57,1630094680555,2
11.38,1629878366432,1
51.31,1623467860086,1
14.09,1629046855379,2
94.04,1621379998358,1
58.61,1633304487060,3
97.59,1628527600302,1
131.69,1625148426773,2
134.77,1631910877022,1
74.75,1630022596427,2
104.16,1627155486166,2
10.28,1631835238884,1
83.26,1627486371841,2
169.86,1628048451569,1
149.18,1619898610076,1
176.97,1622086103664,3
28.38,1633893748928,1
171.95,1623317781712,2
3.79,1620950688643,2
36.91,1621322028990,1
91.67,1633348034548,1
78.89,1620296161816,2
105.06,1623313611595,3
83.56,1625313729209,3
150.59,1633035461162,3
221.45,1624239125847,3
153.55,1620988809745,1
9.48,1631985364813,2
85.09,1629090840492,2
74.02,1621826319567,1
50.88,1622174280801,3
20.55,1622075205945,3
47.32,1626663483422,2
81.88,1619972987359,1
75.88,1633221064347,2
35.76,1626750424965,2
114.81,1632088659621,3
93.02,1623986073320,3
41.18,1624018988521,3
162.89,1621850563613,2
34.19,1629982732371,1
100.75,1625486088878,2
219.29,1625440875772,1
119.55,1632897119202,1
110.6,1621313823989,2
48.49,1629269542535,3
194.59,1628968298575,3
6.13,1627136070941,1
13.96,1623985059878,3
16.99,1623579255409,2
25.52,1633550103789,3
26.06,1620507844286,1
59.41,1623382587273,2
119.12,1632772712817,1
106.3,1628714863572,1
94.7,1621069628503,2
140.72,1633786443664,3
79.04,1623965402550,1
4.76,1631309022940,1
93.16,1620691197541,3
35.85,1624138921919,1
0.47,1631456840799,2
16.19,1631215716523,2
43.35,1622285723646,3
3.45,1622519158541,2
136.24,1633169964690,3
279.83,1630763304116,1
23.24,1624587566459,2
79.66,1623858501736,2
33.21,1632627936029,3
177.59,1624979639448,1
70.0,1628499275201,2
82.11,1629200399265,3
118.13,1622567214455,1
97.49,1633112644503,2
200.31,1631038469626,2
134.79,1632656096689,1
120.24,1630204142147,3
156.96,1631491256298,3
114.98,1628149461905,2
84.63,1625036263852,2
153.58,1627873967002,2
205.95,1631529415579,1
8.57,1623387382863,1
80.86,1628905634669,1
75.01,1632616137038,1
220.94,1630921219838,2
25.59,1631237703904,2
143.7,1628129418062,3
121.19,1629950747297,2
146.63,1631115578539,3
26.48,1633458153800,3
49.32,1622833500250,3
151.87,1633330443567,3
232.09,1630752344699,1
51.91,1626156525277,3
170.41,1633367545956,2
94.74,1624982292752,2
42.24,1624222889981,1
33.26,1627976951312,2
101.03,1630947654394,1
83.33,1630336134774,2
21.44,1628695991012,2
9.64,1633280156580,2
64.2,1632583857603,3
99.33,1620337303180,3
198.27,1632266996896,2
155.66,1622218608080,2
60.7,1626367421276,3
113.78,1621196167644,2
145.28,1621668885871,3
78.18,1630213362466,2
94.42,1630809492951,3
164.91,1631188923994,1
108.17,1623873332243,1
164.47,1629631104731,3
58.02,1629429953322,2
38.31,1631574388074,1
65.92,1620457251620,1
51.83,1628073363287,3
14.71,1624514202323,1
6.18,1631698582568,2
44.22,1632745783754,3
49.36,1632808480917,2
27.96,1633121810457,3
20.72,1628250047985,2
64.45,1627506300397,3
108.75,1631615504092,2
96.19,1632995881143,1
68.68,1625542273715,3
93.4,1631098830454,2
0.96,1630540106853,2
78.42,1626765193205,1
112.69,1632710284679,3
147.82,1631732258097,3
64.67,1633619534848,2
85.0,1627286871338,3
107.47,1630621225323,1
6.29,1621072567624,1
125.11,1631452989563,3
93.82,1620790730088,1
65.33,1625760705536,1
148.75,1620770484047,2
6.77,1629064980846,3
15.36,1632423400711,1
79.44,1623199799266,3
24.65,1626864864362,2
106.4,1631648453431,1
119.3,1628261624992,1
180.8,1631026434266,3
105.41,1622650679093,3
132.77,1632283790211,2
105.5,1620546364562,2
14.5,1624984400094,2
181.99,1624825291383,1
97.76,1624441367447,3
124.72,1629695712672,2
0.84,1626884474820,2
275.67,1628815248013,3
66.57,1622250478528,2
61.15,1629355568325,1
35.8,1631882256569,2
2.8,1627741859402,3
1.65,1627393758472,3
140.6,1632359371208,3
50.98,1620706444211,2
47.69,1633652983459,1
6.47,1620108094262,1
195.97,1629376761325,3
183.44,1628326079685,1
50.64,1621934171345,1
36.79,1626405632703,2
33.96,1632934202772,3
97.9,1628584794770,3
110.9,1624421152867,3
146.92,1624618567250,3
139.94,1623097423632,3
146.98,1625219614732,3
196.77,1631811160191,2
61.28,1633127068339,3
96.32,1632630144253,1
3.92,1623008000773,3
71.51,1622323702934,2
10.67,1630141899701,2
108.16,1625981259843,2
76.05,1630192309293,1
163.95,1620630156542,3
14.07,1632889056270,1
198.35,1621150539474,3
40.58,1623396310254,3
131.95,1620185408759,1
129.05,1623562889645,3
97.15,1630764620995,1
102.67,1622944071384,3
42.75,1628408872786,2
47.79,1628743945468,2
166.94,1628950643581,3
130.87,1631262855658,2
39.53,1633557065176,1
27.04,1629292458021,2
165.36,1622465343980,1
56.26,1621979333822,3
6.29,1628198260610,2
113.51,1627405849019,2
60.61,1631064989414,1
125.31,1629218693066,1
10.27,1621986992486,3
157.49,1630885339821,3
18.87,1625216517868,1
59.42,1631779163404,1
172.8,1632317212429,3
67.65,1624851616598,1
25.88,1630840919744,1
44.04,1620853018406,2
125.01,1631043144189,1
39.4,1627620848903,3
74.51,1631448784667,1
26.86,1625287920870,2
59.8,1628232634958,1
194.43,1629937517298,1
179.0,1633007326438,1
114.07,1628274064382,1
78.1,1632399165212,1
78.6,1630067008169,2
103.93,1626804594907,2
38.86,1622077740096,1
59.09,1626142069051,2
54.93,1624747681455,1
65.53,1631133315873,2
126.77,1626523564691,1
73.95,1624691439068,3
18.2,1632568039636,2
6.78,1629104690858,3
241.4,1630940448669,3
85.52,1625705006586,3
198.2,1631869520228,1
53.28,1628694627310,1
4.33,1621823459634,1
180.89,1631835881829,2
153.92,1624445374072,3
92.38,1632924702535,3
20.31,1628943454287,3
151.77,1629375627562,2
40.74,1625975726598,3
65.17,1626883308176,2
244.87,1626377836108,1
111.42,1625201448216,1
46.36,1633441700522,3
85.85,1626003615327,1
301.56,1627247278137,1
117.29,1627702765750,2
83.56,1625020733898,3
7.16,1629222961071,3
185.72,1628809993091,3
204.44,1627060713469,1
14.36,1623036028003,1
58.65,1630137898246,3
8.33,1622680041618,3
63.63,1622266151445,1
21.51,1621750878980,2
94.77,1630551765133,2
119.67,1632704337819,3
